site,country,label,method,n_cal,n_repeats,n_failed,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
ptbxl_like,DE,SB,hybrid_minimax,200,20,0,0.0722255488534601,0.07223178963607797,0.07680026278481664,133,True
ptbxl_like,DE,SB,identity,400,20,0,0.07958080295599441,0.07944215098836015,0.08033821542229243,133,True
ptbxl_like,DE,SB,prior_correction,400,20,0,0.10141763788166332,0.10147155159691908,0.10213605807524295,133,True
ptbxl_like,DE,SB,prior_correction_gated,400,20,0,0.07958080295599441,0.07944215098836015,0.08033821542229243,133,True
ptbxl_like,DE,SB,prior_correction_minimax,400,20,0,0.06060438093089027,0.060602091506425704,0.06162283276088812,133,True
ptbxl_like,DE,SB,temperature,400,20,0,0.0957437354710384,0.09583470189070786,0.09907993216076055,133,True
ptbxl_like,DE,SB,platt,400,20,0,0.009179943005740418,0.008217081856891129,0.0133028044003918,133,True
ptbxl_like,DE,SB,isotonic,400,20,0,0.008660983862692411,0.008049801816399863,0.013620477465887036,133,True
ptbxl_like,DE,SB,hybrid,400,20,0,0.12378055839894167,0.12427726421665293,0.1274181358046646,133,True
ptbxl_like,DE,SB,hybrid_minimax,400,20,0,0.07198545995792793,0.07191169482294793,0.07494326045236555,133,True
ptbxl_like,DE,SB,identity,800,20,0,0.07922864954550912,0.07918735769938588,0.08075939940834116,133,True
ptbxl_like,DE,SB,prior_correction,800,20,0,0.10110378577627573,0.1011600717576519,0.10309810217270726,133,True
ptbxl_like,DE,SB,prior_correction_gated,800,20,0,0.07922864954550912,0.07918735769938588,0.08075939940834116,133,True
ptbxl_like,DE,SB,prior_correction_minimax,800,20,0,0.060281112668967886,0.0600975200470193,0.061433735475353655,133,True
ptbxl_like,DE,SB,temperature,800,20,0,0.09608266996960231,0.09666914890841699,0.09837321097037179,133,True
ptbxl_like,DE,SB,platt,800,20,0,0.007738626406181401,0.007200961889079335,0.009718491548107581,133,True
ptbxl_like,DE,SB,isotonic,800,20,0,0.006054928722866132,0.005552803369453761,0.01055126042573941,133,True
ptbxl_like,DE,SB,hybrid,800,20,0,0.1239606470043066,0.12461420921836969,0.12648270944449475,133,True
ptbxl_like,DE,SB,hybrid_minimax,800,20,0,0.0724252045299765,0.07232207267040616,0.0741826171982436,133,True
ptbxl_like,DE,STACH,identity,0,1,0,0.001094767909978681,0.001094767909978681,0.001094767909978681,173,True
ptbxl_like,DE,STACH,prior_correction,0,1,0,0.016388352465505247,0.016388352465505247,0.016388352465505247,173,True
ptbxl_like,DE,STACH,prior_correction_gated,0,1,0,0.001094767909978681,0.001094767909978681,0.001094767909978681,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,0,1,0,0.009727462540165509,0.009727462540165509,0.009727462540165509,173,True
ptbxl_like,DE,STACH,temperature,0,20,0,0.001093698674430509,0.0010948390933516457,0.0010948410743784349,173,True
ptbxl_like,DE,STACH,platt,0,20,0,0.001093698674430509,0.0010948390933516457,0.0010948410743784349,173,True
ptbxl_like,DE,STACH,isotonic,0,20,0,0.001093698674430509,0.0010948390933516457,0.0010948410743784349,173,True
ptbxl_like,DE,STACH,hybrid,0,20,0,0.001093698674430509,0.0010948390933516457,0.0010948410743784349,173,True
ptbxl_like,DE,STACH,hybrid_minimax,0,20,0,0.001093698674430509,0.0010948390933516457,0.0010948410743784349,173,True
ptbxl_like,DE,STACH,identity,25,20,0,0.0010984511484360057,0.0011067968705563026,0.0011511668907268578,173,True
ptbxl_like,DE,STACH,prior_correction,25,20,0,0.01636233411143602,0.016382672258035556,0.016467905050129787,173,True
ptbxl_like,DE,STACH,prior_correction_gated,25,20,0,0.0010984511484360057,0.0011067968705563026,0.0011511668907268578,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,25,20,0,0.009721275598054517,0.009762731305420977,0.009782498633233671,173,True
ptbxl_like,DE,STACH,temperature,25,20,0,0.002631674552990092,0.002288660807016254,0.003266825164405357,173,True
ptbxl_like,DE,STACH,platt,25,20,0,0.005024452849599399,0.0024544262023474773,0.011966582388158741,173,True
ptbxl_like,DE,STACH,isotonic,25,20,0,0.015511770828568158,0.008214568255762684,0.03477386934673367,173,True
ptbxl_like,DE,STACH,hybrid,25,20,0,0.018786073491065366,0.016656065729190053,0.02630197410722294,173,True
ptbxl_like,DE,STACH,hybrid_minimax,25,20,0,0.010900792572253109,0.009778800170630021,0.015492792763854214,173,True
ptbxl_like,DE,STACH,identity,50,20,0,0.0011085851744390349,0.0011076096285200835,0.001197750231064931,173,True
ptbxl_like,DE,STACH,prior_correction,50,20,0,0.016396829996704314,0.01637768336919907,0.016551090672750318,173,True
ptbxl_like,DE,STACH,prior_correction_gated,50,20,0,0.0011085851744390349,0.0011076096285200835,0.001197750231064931,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,50,20,0,0.009741568762049844,0.009751381236839603,0.00983779836301917,173,True
ptbxl_like,DE,STACH,temperature,50,20,0,0.002396221837661093,0.002656497798542367,0.002891349182229346,173,True
ptbxl_like,DE,STACH,platt,50,20,0,0.004587294068854922,0.0026645633432761107,0.01161908884978573,173,True
ptbxl_like,DE,STACH,isotonic,50,20,0,0.009245497600477822,0.003728671068281144,0.03494949494949495,173,True
ptbxl_like,DE,STACH,hybrid,50,20,0,0.017724505600230516,0.016763210556186545,0.020655124265525557,173,True
ptbxl_like,DE,STACH,hybrid_minimax,50,20,0,0.010286508732885303,0.009897867168198165,0.01168034114013881,173,True
ptbxl_like,DE,STACH,identity,100,20,0,0.001092610702729478,0.001100116873531649,0.0012947506886594206,173,True
ptbxl_like,DE,STACH,prior_correction,100,20,0,0.016327075952385146,0.016368814097391982,0.01653175505991454,173,True
ptbxl_like,DE,STACH,prior_correction_gated,100,20,0,0.001092610702729478,0.001100116873531649,0.0012947506886594206,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,100,20,0,0.009704690162754593,0.009764813908284578,0.0098980231811255,173,True
ptbxl_like,DE,STACH,temperature,100,20,0,0.002106488810882689,0.0023954526161852167,0.0027754437374059126,173,True
ptbxl_like,DE,STACH,platt,100,20,0,0.006595639458490661,0.0028208825960136744,0.01528401653233982,173,True
ptbxl_like,DE,STACH,isotonic,100,20,0,0.005954266442566451,0.004566080438576044,0.014850066752484627,173,True
ptbxl_like,DE,STACH,hybrid,100,20,0,0.017863757607571674,0.017135380372147006,0.0202999560134437,173,True
ptbxl_like,DE,STACH,hybrid_minimax,100,20,0,0.01012748399913799,0.009882585172817098,0.010867988359224784,173,True
ptbxl_like,DE,STACH,identity,200,20,0,0.0011388176568046275,0.0011177996984092086,0.0013608698618722604,173,True
ptbxl_like,DE,STACH,prior_correction,200,20,0,0.01632674208830563,0.016365498258025222,0.01660200568071386,173,True
ptbxl_like,DE,STACH,prior_correction_gated,200,20,0,0.0011388176568046275,0.0011177996984092086,0.0013608698618722604,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,200,20,0,0.009742196379669972,0.009752474491830443,0.010004873245577474,173,True
ptbxl_like,DE,STACH,temperature,200,20,0,0.0015759808316020568,0.0013340023763839493,0.002306376253684764,173,True
ptbxl_like,DE,STACH,platt,200,20,0,0.004746957440862039,0.0036764509901006217,0.009121468768041228,173,True
ptbxl_like,DE,STACH,isotonic,200,20,0,0.003984866531381424,0.003442247253403745,0.007204615910130153,173,True
ptbxl_like,DE,STACH,hybrid,200,20,0,0.017287009142437755,0.017367757381599184,0.018115233026347554,173,True
ptbxl_like,DE,STACH,hybrid_minimax,200,20,0,0.00990515524661309,0.00982481087073718,0.010377684624825374,173,True
ptbxl_like,DE,STACH,identity,400,20,0,0.001191528319807197,0.0011518630836730808,0.001584909414774582,173,True
ptbxl_like,DE,STACH,prior_correction,400,20,0,0.016382197527965218,0.01641206179004987,0.01692449105060219,173,True
ptbxl_like,DE,STACH,prior_correction_gated,400,20,0,0.001191528319807197,0.0011518630836730808,0.001584909414774582,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,400,20,0,0.009782157614787545,0.009929351832081918,0.010238481024115247,173,True
ptbxl_like,DE,STACH,temperature,400,20,0,0.0015367127014883526,0.0013874547055278425,0.0025001585503400467,173,True
ptbxl_like,DE,STACH,platt,400,20,0,0.0039027170822452583,0.0032771819536710294,0.006983819673096103,173,True
ptbxl_like,DE,STACH,isotonic,400,20,0,0.0032827265918344076,0.0029113869515822836,0.00591304611530534,173,True
ptbxl_like,DE,STACH,hybrid,400,20,0,0.01724476758608835,0.017186299203476224,0.017828899452791105,173,True
ptbxl_like,DE,STACH,hybrid_minimax,400,20,0,0.009836539937673533,0.009920236436791099,0.010209329414644535,173,True
ptbxl_like,DE,STACH,identity,800,20,0,0.0013175634952333974,0.0010481241655352995,0.002118882309340389,173,True
ptbxl_like,DE,STACH,prior_correction,800,20,0,0.016547248304530533,0.016577537576741873,0.017521069359772143,173,True
ptbxl_like,DE,STACH,prior_correction_gated,800,20,0,0.0013175634952333974,0.0010481241655352995,0.002118882309340389,173,True
ptbxl_like,DE,STACH,prior_correction_minimax,800,20,0,0.00990626931455414,0.009773765747877953,0.01071523796986533,173,True
ptbxl_like,DE,STACH,temperature,800,20,0,0.0014912114559022566,0.0013898899484157037,0.0022587558388519283,173,True
ptbxl_like,DE,STACH,platt,800,20,0,0.0034427663107431906,0.003089335045141407,0.006059042291287515,173,True
ptbxl_like,DE,STACH,isotonic,800,20,0,0.0034406030634666004,0.0029177503645408664,0.005739171100617199,173,True
ptbxl_like,DE,STACH,hybrid,800,20,0,0.017340890890666226,0.017502087223588533,0.017797950970112882,173,True
ptbxl_like,DE,STACH,hybrid_minimax,800,20,0,0.009914914288831829,0.009811099686610595,0.010648394838290253,173,True
chapman_like,CN,AF,identity,0,1,0,0.022371191214717784,0.022371191214717784,0.022371191214717784,377,True
chapman_like,CN,AF,prior_correction,0,1,0,0.05529540905739589,0.05529540905739589,0.05529540905739589,377,True
chapman_like,CN,AF,prior_correction_gated,0,1,0,0.022371191214717784,0.022371191214717784,0.022371191214717784,377,True
chapman_like,CN,AF,prior_correction_minimax,0,1,0,0.038833685546340285,0.038833685546340285,0.038833685546340285,377,True
chapman_like,CN,AF,temperature,0,20,0,0.022352648057720602,0.02236446770139152,0.022372357076407817,377,True
chapman_like,CN,AF,platt,0,20,0,0.022352648057720602,0.02236446770139152,0.022372357076407817,377,True
chapman_like,CN,AF,isotonic,0,20,0,0.022352648057720602,0.02236446770139152,0.022372357076407817,377,True
chapman_like,CN,AF,hybrid,0,20,0,0.022352648057720602,0.02236446770139152,0.022372357076407817,377,True
chapman_like,CN,AF,hybrid_minimax,0,20,0,0.022352648057720602,0.02236446770139152,0.022372357076407817,377,True
chapman_like,CN,AF,identity,25,20,0,0.022252162635850066,0.022231144867734857,0.022451840906680898,377,True
chapman_like,CN,AF,prior_correction,25,20,0,0.05532194780282015,0.0553562926313122,0.055583130106413706,377,True
chapman_like,CN,AF,prior_correction_gated,25,20,0,0.022252162635850066,0.022231144867734857,0.022451840906680898,377,True
chapman_like,CN,AF,prior_correction_minimax,25,20,0,0.03852489355090332,0.038579856987998117,0.03880082252411746,377,True
chapman_like,CN,AF,temperature,25,20,0,0.03258107906040292,0.02242845403994089,0.06534101113214577,377,True
chapman_like,CN,AF,platt,25,20,0,0.052173739034015454,0.04233665614590544,0.09768747253456753,377,True
chapman_like,CN,AF,isotonic,25,20,0,0.05580464580351009,0.055228507428736126,0.08007466405309271,377,True
chapman_like,CN,AF,hybrid,25,20,0,0.03805395951799317,0.037271566472314346,0.055823557391912464,377,True
chapman_like,CN,AF,hybrid_minimax,25,20,0,0.06101376472490126,0.05082135744977456,0.09894816099822744,377,True
chapman_like,CN,AF,identity,50,20,0,0.022326902437762666,0.022261645688545058,0.022736095422733676,377,True
chapman_like,CN,AF,prior_correction,50,20,0,0.05537331755644901,0.05543966925731417,0.05574444766350353,377,True
chapman_like,CN,AF,prior_correction_gated,50,20,0,0.022326902437762666,0.022261645688545058,0.022736095422733676,377,True
chapman_like,CN,AF,prior_correction_minimax,50,20,0,0.03841367326785937,0.0384381085124551,0.03874369105106351,377,True
chapman_like,CN,AF,temperature,50,20,0,0.025715578427823134,0.021466145819129152,0.041869596218849385,377,True
chapman_like,CN,AF,platt,50,20,0,0.032725358878602,0.027143676182572407,0.059999308901074765,377,True
chapman_like,CN,AF,isotonic,50,20,0,0.039822848921710466,0.04035468006846117,0.06031858304532532,377,True
chapman_like,CN,AF,hybrid,50,20,0,0.03015730790088081,0.024067846992287954,0.05012077037661155,377,True
chapman_like,CN,AF,hybrid_minimax,50,20,0,0.054213828637581896,0.04677940359383971,0.07288253493538219,377,True
chapman_like,CN,AF,identity,100,20,0,0.022451527234561428,0.022407225961975065,0.023142139023564018,377,True
chapman_like,CN,AF,prior_correction,100,20,0,0.05543043982811878,0.05546769093950153,0.05586769254278779,377,True
chapman_like,CN,AF,prior_correction_gated,100,20,0,0.022451527234561428,0.022407225961975065,0.023142139023564018,377,True
chapman_like,CN,AF,prior_correction_minimax,100,20,0,0.03835918311092905,0.03834728393344786,0.03889637791119129,377,True
chapman_like,CN,AF,temperature,100,20,0,0.020971378374795048,0.016616418960409406,0.033908278250104874,377,True
chapman_like,CN,AF,platt,100,20,0,0.03089192845644765,0.026887112164093202,0.05260017972790308,377,True
chapman_like,CN,AF,isotonic,100,20,0,0.031762154580656905,0.031289925790194476,0.04237054199051896,377,True
chapman_like,CN,AF,hybrid,100,20,0,0.026703211941202877,0.023409691571756888,0.036834721017175324,377,True
chapman_like,CN,AF,hybrid_minimax,100,20,0,0.04921645946858855,0.04821544154930947,0.06359769638024083,377,True
chapman_like,CN,AF,identity,200,20,0,0.022362890833608894,0.022163653997975902,0.02323564765319628,377,True
chapman_like,CN,AF,prior_correction,200,20,0,0.05536652830372959,0.055640935814046825,0.05585670356549295,377,True
chapman_like,CN,AF,prior_correction_gated,200,20,0,0.022362890833608894,0.022163653997975902,0.02323564765319628,377,True
chapman_like,CN,AF,prior_correction_minimax,200,20,0,0.038066995129792267,0.03799292845350732,0.03898738968679321,377,True
chapman_like,CN,AF,temperature,200,20,0,0.020068753047661588,0.014822660190519603,0.038202265557914186,377,True
chapman_like,CN,AF,platt,200,20,0,0.023295208685374363,0.019973974187626916,0.036874514562454275,377,True
chapman_like,CN,AF,isotonic,200,20,0,0.02288454140857541,0.01885490105510077,0.03622253967323119,377,True
chapman_like,CN,AF,hybrid,200,20,0,0.02416956885736515,0.02033831473689322,0.033706301942744425,377,True
chapman_like,CN,AF,hybrid_minimax,200,20,0,0.04897497853996248,0.04547709136084159,0.06975693830482,377,True
chapman_like,CN,AF,identity,400,20,0,0.0224942986869434,0.022508166884394405,0.02395926383554062,377,True
chapman_like,CN,AF,prior_correction,400,20,0,0.05511733567902882,0.055079808572609024,0.05621740069922164,377,True
chapman_like,CN,AF,prior_correction_gated,400,20,0,0.0224942986869434,0.022508166884394405,0.02395926383554062,377,True
chapman_like,CN,AF,prior_correction_minimax,400,20,0,0.03833931237121988,0.03818555504808018,0.03945493277676095,377,True
chapman_like,CN,AF,temperature,400,20,0,0.016885028517033662,0.013255629022941622,0.02759237862854235,377,True
chapman_like,CN,AF,platt,400,20,0,0.01569616021936266,0.015257930239910174,0.021469181395063573,377,True
chapman_like,CN,AF,isotonic,400,20,0,0.018549927294200293,0.018840902865173488,0.027802786161195383,377,True
chapman_like,CN,AF,hybrid,400,20,0,0.021125734987495648,0.01981385167285727,0.027793274142164336,377,True
chapman_like,CN,AF,hybrid_minimax,400,20,0,0.04511879892358238,0.04179901449865562,0.05604419343619745,377,True
chapman_like,CN,AF,identity,800,20,0,0.02279341311686618,0.022782989818186862,0.02445560849649936,377,True
chapman_like,CN,AF,prior_correction,800,20,0,0.05521241426615817,0.05497564690018954,0.057470839563832136,377,True
chapman_like,CN,AF,prior_correction_gated,800,20,0,0.02279341311686618,0.022782989818186862,0.02445560849649936,377,True
chapman_like,CN,AF,prior_correction_minimax,800,20,0,0.038596895717604815,0.0388299164482646,0.04032228924546496,377,True
chapman_like,CN,AF,temperature,800,20,0,0.015421898349424704,0.013957763143725252,0.02010859023831126,377,True
chapman_like,CN,AF,platt,800,20,0,0.013690308539177867,0.01328727630662235,0.01715153409094921,377,True
chapman_like,CN,AF,isotonic,800,20,0,0.015383906402660777,0.015078224003742978,0.020222877726050123,377,True
chapman_like,CN,AF,hybrid,800,20,0,0.020351830545407335,0.02021983650772674,0.023128123086453907,377,True
chapman_like,CN,AF,hybrid_minimax,800,20,0,0.04353394616005932,0.0426246213698194,0.04937379205897936,377,True
chapman_like,CN,IAVB,identity,0,1,0,0.06500601748468891,0.06500601748468891,0.06500601748468891,279,True
chapman_like,CN,IAVB,prior_correction,0,1,0,0.6223694185950653,0.6223694185950653,0.6223694185950653,279,True
chapman_like,CN,IAVB,prior_correction_gated,0,1,0,0.06500601748468891,0.06500601748468891,0.06500601748468891,279,True
chapman_like,CN,IAVB,prior_correction_minimax,0,1,0,0.44461150835524144,0.44461150835524144,0.44461150835524144,279,True
chapman_like,CN,IAVB,temperature,0,20,0,0.06499947921577552,0.06500615225314897,0.06501136480909338,279,True
chapman_like,CN,IAVB,platt,0,20,0,0.06499947921577552,0.06500615225314897,0.06501136480909338,279,True
chapman_like,CN,IAVB,isotonic,0,20,0,0.06499947921577552,0.06500615225314897,0.06501136480909338,279,True
chapman_like,CN,IAVB,hybrid,0,20,0,0.06499947921577552,0.06500615225314897,0.06501136480909338,279,True
chapman_like,CN,IAVB,hybrid_minimax,0,20,0,0.06499947921577552,0.06500615225314897,0.06501136480909338,279,True
chapman_like,CN,IAVB,identity,25,20,0,0.0650139457936075,0.06500476917590436,0.0652945389940656,279,True
chapman_like,CN,IAVB,prior_correction,25,20,0,0.6224388029537387,0.6224040639445722,0.622847077616816,279,True
chapman_like,CN,IAVB,prior_correction_gated,25,20,0,0.0650139457936075,0.06500476917590436,0.0652945389940656,279,True
chapman_like,CN,IAVB,prior_correction_minimax,25,20,0,0.4446499168494946,0.44459331068839136,0.4450632478915199,279,True
chapman_like,CN,IAVB,temperature,25,20,0,0.06970493970172552,0.06125347525243815,0.11421235050577938,279,True
chapman_like,CN,IAVB,platt,25,20,0,0.05882943593498857,0.06397110192710587,0.08962275823203501,279,True
chapman_like,CN,IAVB,isotonic,25,20,0,0.0629761872384762,0.05960984362147166,0.08750657188221368,279,True
chapman_like,CN,IAVB,hybrid,25,20,0,0.4887099591122624,0.4553761873962013,0.622107206280702,279,True
chapman_like,CN,IAVB,hybrid_minimax,25,20,0,0.44285452121519076,0.44346826155895136,0.4443465338616841,279,True
chapman_like,CN,IAVB,identity,50,20,0,0.0648876323766432,0.06487998591063948,0.06524155774178463,279,True
chapman_like,CN,IAVB,prior_correction,50,20,0,0.622413906804191,0.6223287796755245,0.6229280900155667,279,True
chapman_like,CN,IAVB,prior_correction_gated,50,20,0,0.0648876323766432,0.06487998591063948,0.06524155774178463,279,True
chapman_like,CN,IAVB,prior_correction_minimax,50,20,0,0.4446235187222499,0.4445332264566336,0.4450824050140212,279,True
chapman_like,CN,IAVB,temperature,50,20,0,0.06334473708569789,0.05116836736180025,0.09956671026412454,279,True
chapman_like,CN,IAVB,platt,50,20,0,0.03946115801922965,0.038369590988826766,0.06514302051181078,279,True
chapman_like,CN,IAVB,isotonic,50,20,0,0.04024299868325604,0.033224481138440065,0.07094415857945106,279,True
chapman_like,CN,IAVB,hybrid,50,20,0,0.47194270182147047,0.4552899481047735,0.472525483260341,279,True
chapman_like,CN,IAVB,hybrid_minimax,50,20,0,0.44284961768644954,0.4432794459174528,0.4440198515510409,279,True
chapman_like,CN,IAVB,identity,100,20,0,0.06481190637322631,0.06475490032802361,0.06532388526060567,279,True
chapman_like,CN,IAVB,prior_correction,100,20,0,0.6223342928092267,0.6221539295905252,0.6234607733544182,279,True
chapman_like,CN,IAVB,prior_correction_gated,100,20,0,0.06481190637322631,0.06475490032802361,0.06532388526060567,279,True
chapman_like,CN,IAVB,prior_correction_minimax,100,20,0,0.444499952426332,0.44428947711929223,0.4455727201833884,279,True
chapman_like,CN,IAVB,temperature,100,20,0,0.05417738800393908,0.04500474320723702,0.08413351710076784,279,True
chapman_like,CN,IAVB,platt,100,20,0,0.02921045524676268,0.026886747058948765,0.038816115032638016,279,True
chapman_like,CN,IAVB,isotonic,100,20,0,0.030629338542199736,0.027237851578502545,0.05683021580965706,279,True
chapman_like,CN,IAVB,hybrid,100,20,0,0.45514063544221256,0.45503581667581094,0.45597504617206447,279,True
chapman_like,CN,IAVB,hybrid_minimax,100,20,0,0.44265774090620685,0.44285250787804,0.4434654761909636,279,True
chapman_like,CN,IAVB,identity,200,20,0,0.06484460204347549,0.06470579375661402,0.06538249351386764,279,True
chapman_like,CN,IAVB,prior_correction,200,20,0,0.6223321796184951,0.6220891111551139,0.623968428480615,279,True
chapman_like,CN,IAVB,prior_correction_gated,200,20,0,0.06484460204347549,0.06470579375661402,0.06538249351386764,279,True
chapman_like,CN,IAVB,prior_correction_minimax,200,20,0,0.4444998562138567,0.4442879379043476,0.4460602535706752,279,True
chapman_like,CN,IAVB,temperature,200,20,0,0.05084953329507156,0.04723551915892586,0.06219470817251877,279,True
chapman_like,CN,IAVB,platt,200,20,0,0.018840666668196813,0.01748182652635999,0.02729298752557815,279,True
chapman_like,CN,IAVB,isotonic,200,20,0,0.021642548983295436,0.020561129016101277,0.03532478387974769,279,True
chapman_like,CN,IAVB,hybrid,200,20,0,0.4550070746765802,0.4548302466304518,0.4557213557263088,279,True
chapman_like,CN,IAVB,hybrid_minimax,200,20,0,0.44242693122277627,0.4427133249621541,0.4431593240121607,279,True
